election_year,election_date,country,election_type,post_id,post_type,post_date,modified,days_from_election,title,url,categories,source,match_score,match_reasons
2025,28/12/2025,Guinea,Presidential,25981,post,17/11/2025,17/11/2025,-41,"x user’s video of tinubu dismissing trump’s threat, ai-generated",https://dubawa.org/x-users-video-of-tinubu-dismissing-trumps-threat-ai-generated/,1571|3812|3815|16,window,1,election:vote
2025,28/12/2025,Guinea,Presidential,25967,post,16/11/2025,01/12/2025,-42,did trump call for muslim ban in us?,https://dubawa.org/did-trump-call-for-muslim-ban-in-us/,1571|3812|3815|16,window,1,election:candidate|presidential
2025,28/12/2025,Guinea,Presidential,25964,post,16/11/2025,16/11/2025,-42,wike: are nigerian military officers allowed to weigh in on civilian affairs?,https://dubawa.org/wike-are-nigerian-military-officers-allowed-to-weigh-in-on-civilian-affairs/,1572|3812|3815|16,window,1,election:election|legislative
2025,28/12/2025,Guinea,Presidential,31179,post,18/08/2026,18/08/2026,233,la guinée a-t-elle annoncé la suspension définitive de tiktok ?,https://dubawa.org/la-guinee-a-t-elle-annonce-la-suspension-definitive-de-tiktok/,4482,category-only,5,category:4482; title:guinée
2025,28/12/2025,Guinea,Presidential,30892,post,11/08/2026,11/08/2026,226,guinée : aucun recrutement en cours malgré l’annonce faite dans plusieurs médias,https://dubawa.org/guinee-aucun-recrutement-en-cours-malgre-lannonce-faite-dans-plusieurs-medias/,4482,category-only,5,category:4482; title:guinée
2025,28/12/2025,Guinea,Presidential,30248,post,10/07/2026,13/07/2026,194,que cache réellement la tension entre la guinée et la guinée-bissau ?,https://dubawa.org/que-cache-reellement-la-tension-entre-la-guinee-et-la-guinee-bissau/,4482,category-only,6,category:4482; title:guinée; body:conakry
2025,28/12/2025,Guinea,Presidential,30047,post,30/06/2026,30/06/2026,184,"le port d un t-shirt à l effigie de l’opposant guinéen, cellou dalein diallo, a-t-il conduit à une arrestation ?",https://dubawa.org/le-port-dun-t-shirt-a-leffigie-de-lopposant-guineen-cellou-dalein-diallo-a-t-il-conduit-a-une-arrestation/,4482,category-only,8,category:4482; title:guinée; body:conakry; title:cellou dalein
2025,28/12/2025,Guinea,Presidential,28444,post,03/04/2026,03/04/2026,96,des soldats américains ont-ils été arrêtés en iran ?,https://dubawa.org/des-soldats-americains-ont-ils-ete-arretes-en-iran/,1571|4482,category-only,3,category:4482
2025,28/12/2025,Guinea,Presidential,28154,post,12/03/2026,12/03/2026,74,les célébres artistes guinéens soul bang’s et manamba kanté victimes de fake news,https://dubawa.org/les-celebres-artistes-guineens-soul-bangs-et-manamba-kante-victimes-de-fake-news/,4482,category-only,6,category:4482; title:guinée; body:doumbouya
2025,28/12/2025,Guinea,Presidential,25865,post,11/11/2025,11/11/2025,-47,"désinformation, ia et élections en afrique : entretien avec peter cunliffe-jones",https://dubawa.org/desinformation-ia-et-elections-en-afrique-entretien-avec-peter-cunliffe-jones/,4482|1572,category-only,4,category:4482; election:election|élection|vote
2025,28/12/2025,Guinea,Presidential,25530,post,31/10/2025,31/10/2025,-58,"l’artiste guinéen, élie kamano, a-t-il critiqué le président du burkina faso?",https://dubawa.org/lartiste-guineen-elie-kamano-a-t-il-critique-le-president-du-burkina-faso/,4482|1571,category-only,6,category:4482; title:guinée; body:doumbouya
2025,28/12/2025,Guinea,Presidential,25241,post,22/10/2025,22/10/2025,-67,le secrétaire général de la présidence guinéenne a-t-il repris mot pour mot le discours du président mamadi doumbouya à l’onu ?,https://dubawa.org/le-secretaire-general-de-la-presidence-guineenne-a-t-il-repris-mot-pour-mot-le-discours-du-president-mamadi-doumbouya-a-lonu/,4482|1571|16,category-only,7,category:4482; title:guinée; title:doumbouya
2025,28/12/2025,Guinea,Presidential,25016,post,13/10/2025,13/10/2025,-76,la reconnaissance des langues nationales comme langues officielles ne réduit pas l’analphabétisme en guinée,https://dubawa.org/la-reconnaissance-des-langues-nationales-comme-langues-officielles-ne-reduit-pas-lanalphabetisme-en-guinee/,4482|1571,category-only,7,category:4482; title:guinée; body:doumbouya; body:référendum
2025,28/12/2025,Guinea,Presidential,24862,post,06/10/2025,11/10/2025,-83,le secrétaire général à la présidence guinéenne n’a pas prononcé son discours devant une salle vide à l’onu,https://dubawa.org/le-secretaire-general-a-la-presidence-guineenne-na-pas-prononce-son-discours-devant-une-salle-vide-a-lonu/,4482|1571,category-only,5,category:4482; title:guinée
2025,28/12/2025,Guinea,Presidential,24433,post,15/09/2025,23/09/2025,-104,guinée : une fausse annonce de recrutement du groupement des forces spéciales circule sur facebook,https://dubawa.org/guinee-une-fausse-annonce-de-recrutement-du-groupement-des-forces-speciales-circule-sur-facebook/,1571|4482,category-only,6,category:4482; title:guinée; body:doumbouya
2025,28/12/2025,Guinea,Presidential,24013,post,19/08/2025,20/08/2025,-131,guinée : des chiffres sur la répartition ethnique en 2025 circulent sur facebook sans aucune base officielle,https://dubawa.org/guinee-des-chiffres-sur-la-repartition-ethnique-en-2025-circulent-sur-facebook-sans-aucune-base-officielle/,4482,category-only,5,category:4482; title:guinée
2025,28/12/2025,Guinea,Presidential,23923,post,13/08/2025,13/08/2025,-137,guinée : fausse rumeur sur la réapparition de deux acteurs de la société civile en sierra leone,https://dubawa.org/guinee-fausse-rumeur-sur-la-reapparition-de-deux-acteurs-de-la-societe-civile-en-sierra-leone/,4482,category-only,6,category:4482; title:guinée; body:conakry
2026,11/01/2026,Benin,Parliamentary,27623,post,06/02/2026,06/02/2026,26,video of nigerians begging for rice dates back to 2023,https://dubawa.org/video-of-nigerians-begging-for-rice-dates-back-to-2023/,1571|3812|3815|123,window,1,election:election
2026,11/01/2026,Benin,Parliamentary,27560,post,01/02/2026,01/02/2026,21,false! us honorary citizenship does not give america legal power over kanu’s case,https://dubawa.org/false-us-honorary-citizenship-does-not-give-america-legal-power-over-kanus-case/,1571|3812|3815|16,window,1,election:vote|presidential|legislative
2026,11/01/2026,Benin,Parliamentary,27546,post,31/01/2026,31/01/2026,20,"false! liberia’s 2024 gross international reserve, not $475 million",https://dubawa.org/false-liberias-2024-gross-international-reserve-not-475-million/,1571|120|3815|1960,window,1,election:legislative
2026,11/01/2026,Benin,Parliamentary,27539,post,30/01/2026,30/01/2026,19,cjid trains inec officials ahead of fct area council election,https://dubawa.org/cjid-trains-inec-officials-ahead-of-fct-area-council-election/,1688|5|3812|3815,window,1,election:election|vote|voter
2026,11/01/2026,Benin,Parliamentary,27504,post,27/01/2026,27/01/2026,16,nigeria’s tax laws: where does bank transfer narration stand?,https://dubawa.org/nigerias-tax-laws-where-does-bank-transfer-narration-stand/,1571|120|1572|3812|3815,window,1,election:presidential
2026,11/01/2026,Benin,Parliamentary,27495,post,27/01/2026,27/01/2026,16,"traore’s video addressing african youth after uganda election, ai-generated",https://dubawa.org/traores-video-addressing-african-youth-after-uganda-election-ai-generated/,1571|437|3812|3815|16,window,1,election:election
2026,11/01/2026,Benin,Parliamentary,27463,post,25/01/2026,25/01/2026,14,weekly round-up: top six claims verified this week,https://dubawa.org/weekly-round-up-top-six-claims-verified-this-week/,1572|1571|3812|3815|123,window,1,election:poll
2026,11/01/2026,Benin,Parliamentary,27439,post,24/01/2026,23/01/2026,13,"applying perfume on your neck does not alter thyroid function, as claimed",https://dubawa.org/applying-perfume-on-your-neck-does-not-alter-thyroid-function-as-claimed/,1571|3812|121|3815,window,1,election:poll
2026,11/01/2026,Benin,Parliamentary,27409,post,21/01/2026,21/01/2026,10,la prestation de serment de mamadi doumbouya modifiée par l’intelligence artificielle,https://dubawa.org/la-prestation-de-serment-de-mamadi-doumbouya-modifiee-par-lintelligence-artificielle/,4482|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,27406,post,21/01/2026,25/01/2026,10,did us lawmaker propose nigeria’s division as solution to  christian genocide?,https://dubawa.org/did-us-lawmaker-propose-nigerias-division-as-solution-to-christian-genocide/,1571|3812|3815|123,window,1,election:parliament
2026,11/01/2026,Benin,Parliamentary,27395,post,21/01/2026,21/01/2026,10,false! no nigerian agency warned of “extreme air pollution” during harmattan,https://dubawa.org/false-no-nigerian-agency-warned-of-extreme-air-pollution-during-harmattan/,1571|3812|121|3815,window,1,election:poll
2026,11/01/2026,Benin,Parliamentary,27370,post,20/01/2026,21/01/2026,9,did kwankwaso say he would agree to be peter obi’s running mate?,https://dubawa.org/did-kwankwaso-say-he-would-agree-to-be-peter-obis-running-mate/,1571|437|3812|3815,window,1,election:election|candidate|presidential
2026,11/01/2026,Benin,Parliamentary,27353,post,20/01/2026,20/01/2026,9,"claim greenland parliament bans trump, misleading",https://dubawa.org/claim-greenland-parliament-bans-trump-misleading/,1571|437|3812|3815|123,window,1,election:parliament|legislative
2026,11/01/2026,Benin,Parliamentary,27344,post,19/01/2026,19/01/2026,8,"facebook video allegedly showing uganda post-election protest, not recent",https://dubawa.org/facebook-video-allegedly-showing-uganda-post-election-protest-not-recent/,1571|437|3812|3815|123,window,1,election:election|vote
2026,11/01/2026,Benin,Parliamentary,27332,post,17/01/2026,17/01/2026,6,le sénégal ne perd-il jamais quand sadio mané marque ?,https://dubawa.org/le-senegal-ne-perd-il-jamais-quand-sadio-mane-marque/,4044|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,27322,post,16/01/2026,16/01/2026,5,"non, alpha condé et cellou dalein diallo n ont pas félicité l’actuel président de la république de guinée",https://dubawa.org/non-alpha-conde-et-cellou-dalein-diallo-nont-pas-felicite-lactuel-president-de-la-republique-de-guinee/,4482|1571,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,27305,post,15/01/2026,15/01/2026,4,"claim over 16,000 people cancelled fifa world cup 26™ tickets because of trump, false",https://dubawa.org/claim-over-16000-people-cancelled-fifa-world-cup-26-tickets-because-of-trump-false/,1571|3812|3815|123,window,1,election:election
2026,11/01/2026,Benin,Parliamentary,27206,post,11/01/2026,11/01/2026,0,"anthony joshua’s alleged retirement, other top claims fact-checked this week",https://dubawa.org/anthony-joshuas-alleged-retirement-other-top-claims-fact-checked-this-week/,435|1572|4|3812|3815,window,1,election:parliament
2026,11/01/2026,Benin,Parliamentary,27166,post,10/01/2026,10/01/2026,-1,karya! najeriya ba ta hana matafiya ‘yan asalin amurka shiga kasarta ba,https://dubawa.org/karya-najeriya-ba-ta-hana-matafiya-yan-asalin-amurka-shiga-kasarta-ba/,3137|2451,window,1,body:benin
2026,11/01/2026,Benin,Parliamentary,27149,post,08/01/2026,08/01/2026,-3,false! norwegian government doesn’t award nobel peace prize as trump claimed,https://dubawa.org/false-norwegian-government-doesnt-award-nobel-peace-prize-as-trump-claimed/,1571|3812|3815|123|16,window,1,election:election|vote|candidate
2026,11/01/2026,Benin,Parliamentary,27144,post,08/01/2026,08/01/2026,-3,false! nigeria has not imposed travel ban on us nationals,https://dubawa.org/false-nigeria-has-not-imposed-travel-ban-on-us-nationals/,1571|3812|3815|123,window,2,body:benin; election:presidential
2026,11/01/2026,Benin,Parliamentary,27126,post,07/01/2026,07/01/2026,-4,2025: four ridiculous claims on coups in west africa,https://dubawa.org/2025-four-ridiculous-claims-on-coups-in-west-africa/,1572|3812|3815,window,1,election:election
2026,11/01/2026,Benin,Parliamentary,27123,post,07/01/2026,07/01/2026,-4,ibrahim traore: seven claims about burkina faso leader we fact-cheched in 2025,https://dubawa.org/ibrahim-traore-seven-claims-about-burkina-faso-leader-we-fact-cheched-in-2025/,1572|3812|3815,window,1,election:candidate|presidential|legislative
2026,11/01/2026,Benin,Parliamentary,27084,post,05/01/2026,05/01/2026,-6,misleading! waec clarifies the status of k-school 2025 wassce result,https://dubawa.org/misleading-waec-clarifies-the-status-of-k-school-2025-wassce-result/,1571|3815|1268,window,1,election:candidate
2026,11/01/2026,Benin,Parliamentary,27000,post,05/01/2026,31/12/2025,-6,key takeaways from dubawa 2025 in-depth stories,https://dubawa.org/key-takeaways-from-dubawa-2025-in-depth-stories/,1572|1571|3812|3815|123,window,1,election:legislative
2026,11/01/2026,Benin,Parliamentary,27009,post,03/01/2026,01/01/2026,-8,four ridiculous claims on coups across west africa verified in 2025,https://dubawa.org/4-ridiculous-claims-on-coups-across-west-africa-verified-in-2025/,1572|1571|3812|3815|123,window,1,election:election
2026,11/01/2026,Benin,Parliamentary,27055,post,02/01/2026,02/01/2026,-9,plusieurs vidéos sorties de leurs contextes pour faire croire à des manifestations lors de la présidentielle en guinée,https://dubawa.org/plusieurs-videos-sorties-de-leurs-contextes-pour-faire-croire-a-des-manifestations-lors-de-la-presidentielle-en-guinee/,4482|1571,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,27047,post,02/01/2026,09/01/2026,-9,"images of tinubu’s visit to anthony joshua in the hospital, ai-generated",https://dubawa.org/images-of-tinubus-visit-to-anthony-joshua-in-the-hospital-ai-generated/,1571|3812|3815|123,window,1,election:presidential
2026,11/01/2026,Benin,Parliamentary,27043,post,02/01/2026,02/01/2026,-9,"de faux chiffres créditent le candidat à la présidentielle guinéenne, abdoulaye yéro baldé, de 53% des voix",https://dubawa.org/de-faux-chiffres-creditent-le-candidat-a-la-presidentielle-guineenne-abdoulaye-yero-balde-de-53-des-voix/,4482|1571,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,27037,post,02/01/2026,02/01/2026,-9,présidentielle en guinée : le bulletin de vote n’a pas été conçu pour favoriser mamadi doumbouya,https://dubawa.org/presidentielle-en-guinee-le-bulletin-de-vote-na-pas-ete-concu-pour-favoriser-mamadi-doumbouya/,4482|1571,window,1,election:élection|vote|voter
2026,11/01/2026,Benin,Parliamentary,27006,post,02/01/2026,01/01/2026,-9,seven traore-related claims fact-checked in 2025,https://dubawa.org/7-traore-related-claims-fact-checked-in-2025/,1571|3812|3815,window,1,election:candidate|presidential|legislative
2026,11/01/2026,Benin,Parliamentary,26996,post,31/12/2025,31/12/2025,-11,old footage from côte d ivoire represented as trump s intervention in nigeria,https://dubawa.org/old-footage-from-cote-divoire-represented-as-trumps-intervention-in-nigeria/,437|3812|3815|16,window,1,election:election
2026,11/01/2026,Benin,Parliamentary,26992,post,31/12/2025,31/12/2025,-11,did new york record the first successful sickle cell anaemia cure?,https://dubawa.org/did-new-york-record-the-first-successful-sickle-cell-anaemia-cure/,121|1571|3812|3815,window,1,election:election
2026,11/01/2026,Benin,Parliamentary,26981,post,30/12/2025,01/01/2026,-12,six statements falsely attributed to government officials in 2025,https://dubawa.org/6-statements-falsely-attributed-to-government-officials-in-2025/,1571|3812|3815|16,window,1,body:benin
2026,11/01/2026,Benin,Parliamentary,26987,post,30/12/2025,30/12/2025,-12,false! more nimbaians did not vote in the 2023 presidential run-off election than in the first round,https://dubawa.org/false-more-nimbaians-did-not-vote-in-the-2023-presidential-run-off-election-than-in-the-first-round/,1960|1571|4|3815,window,1,election:election|vote|candidate
2026,11/01/2026,Benin,Parliamentary,26978,post,30/12/2025,30/12/2025,-12,10 misleading videos recirculated in 2025,https://dubawa.org/10-misleading-videos-recirculated-in-2025/,1572|1571|3812|3815|123,window,1,election:election|poll|presidential
2026,11/01/2026,Benin,Parliamentary,26969,post,29/12/2025,29/12/2025,-13,des agents de bureaux de vote ont-ils manifesté dans la commune de matoto en guinée?,https://dubawa.org/des-agents-de-bureaux-de-vote-ont-ils-manifeste-dans-la-commune-de-matoto-en-guinee/,4482|1571,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,26963,post,29/12/2025,29/12/2025,-13,"non, cette vidéo d une altercation dans un bureau de vote n’est pas filmée en guinée",https://dubawa.org/non-cette-video-dune-altercation-dans-un-bureau-de-vote-nest-pas-filmee-en-guinee/,4482|1571,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,26949,post,29/12/2025,29/12/2025,-13,guinée : une image générée par intelligence artificielle présentée comme un bourrage d’urnes par des militaires le jour du vote,https://dubawa.org/guinee-une-image-generee-par-intelligence-artificielle-presentee-comme-un-bourrage-durnes-par-des-militaires-le-jour-du-vote/,4482|1571,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,26927,post,28/12/2025,28/12/2025,-14,une vidéo sortie de son contexte présentée comme une manifestation dans un quartier de conakry le jour du scrutin,https://dubawa.org/une-video-sortie-de-son-contexte-presentee-comme-une-manifestation-dans-un-quartier-de-conakry-le-jour-du-scrutin/,4482|1571,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,26913,post,28/12/2025,28/12/2025,-14,"aucune preuve concernant une démission du président ivoirien, alassane ouattara",https://dubawa.org/aucune-preuve-concernant-une-demission-du-president-ivoirien-alassane-ouattara/,4269|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26906,post,28/12/2025,28/12/2025,-14,guinée : aucune preuve d’un déploiement des forces spéciales pour sécuriser l’après-scrutin présidentiel,https://dubawa.org/guinee-aucune-preuve-dun-deploiement-des-forces-speciales-pour-securiser-lapres-scrutin-presidentiel/,4482|1571,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,26901,post,28/12/2025,28/12/2025,-14,une vidéo trompeuse accuse la cei de fraude électorale,https://dubawa.org/une-video-trompeuse-accuse-la-cei-de-fraude-electorale/,4269|1571,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,26896,post,28/12/2025,28/12/2025,-14,une vidéo manipulée jette le discrédit sur les mouvements de soutien au président de transition de la guinée,https://dubawa.org/une-video-manipulee-jette-le-discredit-sur-les-mouvements-de-soutien-au-president-de-transition-de-la-guinee/,4482|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26890,post,28/12/2025,28/12/2025,-14,des tirs dans la banlieue de conakry provoquent une désinformation sur un coup d’etat,https://dubawa.org/des-tirs-dans-la-banlieue-de-conakry-provoquent-une-desinformation-sur-un-coup-detat/,4482|1571,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,26885,post,28/12/2025,28/12/2025,-14,en guinée : un soutien du président de transition présenté comme un manipulateur visant sa destitution,https://dubawa.org/en-guinee-un-soutien-du-president-de-transition-presente-comme-un-manipulateur-visant-sa-destitution/,4482|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26880,post,27/12/2025,27/12/2025,-15,législatives à marcory : un candidat affirme que des citoyens utilisent des cartes d’électeurs appartenant à d’autres,https://dubawa.org/legislatives-a-marcory-un-candidat-affirme-que-des-citoyens-utilisent-des-cartes-delecteurs-appartenant-a-dautres/,4269|1571,window,1,election:élection|vote|voter
2026,11/01/2026,Benin,Parliamentary,26859,post,27/12/2025,27/12/2025,-15,guinée : une vidéo de gn224 montrant une manifestation pour les leaders du fndc est fausse,https://dubawa.org/guinee-une-video-de-gn224-montrant-une-manifestation-pour-les-leaders-du-fndc-est-fausse/,4482|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26850,post,27/12/2025,27/12/2025,-15,"une fausse déclaration attribuée au ministre ivoirien de la défense, téné birahima ouattara",https://dubawa.org/une-fausse-declaration-attribuee-au-ministre-ivoirien-de-la-defense-tene-birahima-ouattara/,4269|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26846,post,27/12/2025,27/12/2025,-15,"affirmation sur des bulletins vierges à yopougon : aucune preuve existante, la cei dément",https://dubawa.org/affirmation-sur-des-bulletins-vierges-a-yopougon-aucune-preuve-existante-la-cei-dement/,4269|1571,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,26840,post,27/12/2025,27/12/2025,-15,aucun électeur n’a voté en haute-guinée 2 jours avant la date initiale de la présidentielle,https://dubawa.org/aucun-electeur-na-vote-en-haute-guinee-2-jours-avant-la-date-initiale-de-la-presidentielle/,4482|1571,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,26835,post,27/12/2025,27/12/2025,-15,guinée : un discours autocritique faussement attribué au général mamadi doumbouya,https://dubawa.org/guinee-un-discours-autocritique-faussement-attribue-au-general-mamadi-doumbouya/,4482|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26829,post,27/12/2025,27/12/2025,-15,combien de députés compte l’assemblée nationale de côte d’ivoire et comment sont répartis les sièges ?,https://dubawa.org/combien-de-deputes-compte-lassemblee-nationale-de-cote-divoire-et-comment-sont-repartis-les-sieges/,4269|1572,window,1,election:élection|vote|voter
2026,11/01/2026,Benin,Parliamentary,26825,post,27/12/2025,27/12/2025,-15,une vidéo détournée de son contexte pour faire croire à la victoire de simone gbagbo à la présidentielle 2025 en côte d’ivoire,https://dubawa.org/une-video-detournee-de-son-contexte-pour-faire-croire-a-la-victoire-de-simone-gbagbo-a-la-presidentielle-2025-en-cote-divoire/,4269|1571,window,1,election:élection|candidate
2026,11/01/2026,Benin,Parliamentary,26822,post,27/12/2025,27/12/2025,-15,comment est élu un député en côte d’ivoire ?,https://dubawa.org/comment-est-elu-un-depute-en-cote-divoire/,4269|1572,window,1,election:élection|vote|voter
2026,11/01/2026,Benin,Parliamentary,26818,post,27/12/2025,27/12/2025,-15,une vidéo générée par l’intelligence artificielle tente de faire croire à un coup d’état en côte d’ivoire,https://dubawa.org/une-video-generee-par-lintelligence-artificielle-tente-de-faire-croire-a-un-coup-detat-en-cote-divoire/,4269|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26814,post,27/12/2025,27/12/2025,-15,législatives 2025 ivoiriennes : des propos du président de la commission électorale indépendante modifiés,https://dubawa.org/legislatives-2025-ivoiriennes-des-propos-du-president-de-la-commission-electorale-independante-modifies/,4269|1571,window,1,election:élection|vote|voter
2026,11/01/2026,Benin,Parliamentary,26794,post,26/12/2025,26/12/2025,-16,"présidentielle du 28 décembre 2025, neuf candidats pour clore quatre ans de transition en guinée",https://dubawa.org/presidentielle-du-28-decembre-2025-neuf-candidats-pour-clore-quatre-ans-de-transition-en-guinee/,4482|5,window,1,election:élection|vote|candidate
2026,11/01/2026,Benin,Parliamentary,26789,post,26/12/2025,26/12/2025,-16,la cedeao n’a pas annulé le scrutin législatif du 27 décembre en côte d’ivoire,https://dubawa.org/la-cedeao-na-pas-annule-le-scrutin-legislatif-du-27-decembre-en-cote-divoire/,4269|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26750,post,25/12/2025,25/12/2025,-17,"l’élection des députés en côte d’ivoire, un pilier de la démocratie",https://dubawa.org/lelection-des-deputes-en-cote-divoire-un-pilier-de-la-democratie/,4269|1572,window,1,election:election|élection|vote
2026,11/01/2026,Benin,Parliamentary,26747,post,25/12/2025,25/12/2025,-17,élections législatives en côte d’ivoire : un processus juridique et institutionnel en plusieurs étapes,https://dubawa.org/elections-legislatives-en-cote-divoire-un-processus-juridique-et-institutionnel-en-plusieurs-etapes/,4269|1572,window,1,election:election|élection|vote
2026,11/01/2026,Benin,Parliamentary,26744,post,25/12/2025,25/12/2025,-17,guinée : manipulation de l’opinion publique sur les réalisations routières du président de transition,https://dubawa.org/guinee-manipulation-de-lopinion-publique-sur-les-realisations-routieres-du-president-de-transition/,4482|4,window,1,election:élection|vote|voter
2026,11/01/2026,Benin,Parliamentary,26739,post,25/12/2025,25/12/2025,-17,présidentielle 2025 en guinée : l’ufr de sidya touré a-t-elle vraiment levé son mot d’ordre de boycott ?,https://dubawa.org/presidentielle-2025-en-guinee-lufr-de-sidya-toure-a-t-elle-vraiment-leve-son-mot-dordre-de-boycott/,4482|1571,window,1,election:élection|vote|voter
2026,11/01/2026,Benin,Parliamentary,26735,post,25/12/2025,25/12/2025,-17,"no evidence the presidency met with miyetti allah members, as x user claimed",https://dubawa.org/no-evidence-the-presidency-met-with-miyetti-allah-members-as-x-user-claimed/,1571|3812|3815|123,window,1,election:vote|presidential
2026,11/01/2026,Benin,Parliamentary,26730,post,24/12/2025,24/12/2025,-18,sénégal : une publication accuse un chauffeur de l’ambassade de guinée d’avoir fabriqué de fausses cartes consulaires,https://dubawa.org/senegal-une-publication-accuse-un-chauffeur-de-lambassade-de-guinee-davoir-fabrique-de-fausses-cartes-consulaires/,4044|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26722,post,24/12/2025,24/12/2025,-18,"guinée : le président de transition, mamadi doumbouya, apprendrait-il à lire?",https://dubawa.org/guinee-le-president-de-transition-mamadi-doumbouya-apprendrait-il-a-lire/,4482,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26719,post,24/12/2025,24/12/2025,-18,did ghana secure release of nigerian soldiers detained in burkina faso?,https://dubawa.org/did-ghana-secure-release-of-nigerian-soldiers-detained-in-burkina-faso/,1571|4|3812|3815|123,window,1,election:vote
2026,11/01/2026,Benin,Parliamentary,26704,post,23/12/2025,01/01/2026,-19,misleading! us travel ban on sierra leone not permanent,https://dubawa.org/misleading-us-travel-ban-on-sierra-leone-not-permanent/,1571|3815|1268,window,1,election:presidential
2026,11/01/2026,Benin,Parliamentary,26675,post,22/12/2025,22/12/2025,-20,aucun nouveau coup d état n a eu lieu en guinée en décembre 2025,https://dubawa.org/aucun-nouveau-coup-detat-na-eu-lieu-en-guinee-en-decembre-2025/,4482,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,26667,post,22/12/2025,22/12/2025,-20,"false! kmc has constructed markets, roads, and educational facilities in 8 years",https://dubawa.org/false-kmc-has-constructed-markets-roads-and-educational-facilities-in-8-years/,1571|3815|2815,window,1,election:election
2026,11/01/2026,Benin,Parliamentary,26636,post,19/12/2025,19/12/2025,-23,was ibrahim traore removed from power?,https://dubawa.org/was-ibrahim-traore-removed-from-power/,1571|3812|3815|123,window,1,election:presidential
2026,11/01/2026,Benin,Parliamentary,26613,post,17/12/2025,17/12/2025,-25,"l’opposant politique guinéen, cellou dalein diallo, a-t-il avoué une malversation à air guinée?",https://dubawa.org/lopposant-politique-guineen-cellou-dalein-diallo-a-t-il-avoue-une-malversation-a-air-guinee/,4482|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26595,post,15/12/2025,15/12/2025,-27,"l’ex président de la guinée, alpha condé, aurait-il soutenu un candidat à la présidentielle du 28 décembre 2025?",https://dubawa.org/lex-president-de-la-guinee-alpha-conde-aurait-il-soutenu-un-candidat-a-la-presidentielle-du-28-decembre-2025/,4482|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26551,post,15/12/2025,15/12/2025,-27,des images de la tanzanie utilisée pour faire croire à une manifestation à abidjan,https://dubawa.org/des-images-de-la-tanzanie-utilisee-pour-faire-croire-a-une-manifestation-a-abidjan/,4269|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26491,post,09/12/2025,09/12/2025,-33,how gambia’s most feared alleged jungler got arrested after 9 years,https://dubawa.org/how-gambias-most-feared-alleged-jungler-got-arrested-after-9-years/,123|1572|3815|2815,window,1,election:election|candidate
2026,11/01/2026,Benin,Parliamentary,26485,post,08/12/2025,08/12/2025,-34,"non, le président de transition de la guinée n a pas déclaré : « ceux qui ne croyaient pas en moi, vous avez compris je ne suis pas homme de parole »",https://dubawa.org/non-le-president-de-transition-de-la-guinee-na-pas-declare-ceux-qui-ne-croyaient-pas-en-moi-vous-avez-compris-je-ne-suis-pas-homme-de-parole/,4482|1571,window,1,election:élection
2026,11/01/2026,Benin,Parliamentary,26480,post,08/12/2025,08/12/2025,-34,la transition bissau-guinéenne durera-t-elle trois ans après le putsch de novembre 2025?,https://dubawa.org/la-transition-bissau-guineenne-durera-t-elle-trois-ans-apres-le-putsch-de-novembre-2025/,1571|4270,window,1,election:élection|vote
2026,11/01/2026,Benin,Parliamentary,26461,post,05/12/2025,05/12/2025,-37,false! petroleum price increased under boakai’s administration,https://dubawa.org/false-petroleum-price-increased-under-boakais-administration/,1571|4|3815|1960,window,1,election:election|runoff
2026,11/01/2026,Benin,Parliamentary,26449,post,05/12/2025,05/12/2025,-37,"does nigeria know its muslim, christian population?",https://dubawa.org/does-nigeria-know-its-muslim-christian-population/,1572|3812|3815|123,window,1,election:presidential
